date,ProductsName,TotalSales,DateRunningTotal
2021-04-29,"Sichuan Red Cedar",¥4.71,¥5169.2
2021-04-29,"Sichuan Red Cedar",¥3.01,¥5169.2
2021-04-29,"Sichuan Red Cedar",¥4.11,¥5169.2
2021-04-29,"Sichuan Red Cedar",¥6.41,¥5169.2
2021-04-29,"Sichuan Red Cedar",¥5.1,¥5169.2
2021-04-29,"Sichuan Red Cedar",¥7.51,¥5169.2
2021-04-29,"Sichuan Red Cedar",¥3.19,¥5169.2
2021-04-30,"Sichuan Red Cedar",¥6.79,¥5209.7
2021-04-30,"Sichuan Red Cedar",¥4.8,¥5209.7
2021-04-30,"Sichuan Red Cedar",¥3.81,¥5209.7
2021-04-30,"Sichuan Red Cedar",¥5.1,¥5209.7
2021-04-30,"Sichuan Red Cedar",¥7.09,¥5209.7
2021-04-30,"Sichuan Red Cedar",¥6.29,¥5209.7
2021-04-30,"Sichuan Red Cedar",¥6.62,¥5209.7
2021-05-02,"Sichuan Red Cedar",¥8.61,¥5252.05
2021-05-02,"Sichuan Red Cedar",¥6.5,¥5252.05
2021-05-02,"Sichuan Red Cedar",¥8.11,¥5252.05
2021-05-02,"Sichuan Red Cedar",¥7.81,¥5252.05
2021-05-02,"Sichuan Red Cedar",¥3.81,¥5252.05
2021-05-02,"Sichuan Red Cedar",¥7.51,¥5252.05
2021-05-03,"Sichuan Red Cedar",¥3.81,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥4.59,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥5.21,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥4.5,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥4.2,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥4.5,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥4.8,¥5287.06
2021-05-03,"Sichuan Red Cedar",¥3.4,¥5287.06
2021-05-04,"Sichuan Red Cedar",¥4.59,¥5319.19
2021-05-04,"Sichuan Red Cedar",¥4.41,¥5319.19
2021-05-04,"Sichuan Red Cedar",¥6.41,¥5319.19
2021-05-04,"Sichuan Red Cedar",¥4.5,¥5319.19
2021-05-04,"Sichuan Red Cedar",¥4.2,¥5319.19
2021-05-04,"Sichuan Red Cedar",¥4.11,¥5319.19
2021-05-04,"Sichuan Red Cedar",¥3.9,¥5319.19
2021-05-05,"Sichuan Red Cedar",¥4.8,¥5337.78
2021-05-05,"Sichuan Red Cedar",¥4.71,¥5337.78
2021-05-05,"Sichuan Red Cedar",¥0.09,¥5337.78
2021-05-05,"Sichuan Red Cedar",¥4.41,¥5337.78
2021-05-05,"Sichuan Red Cedar",¥0.09,¥5337.78
2021-05-05,"Sichuan Red Cedar",¥4.5,¥5337.78
2021-05-06,"Sichuan Red Cedar",¥4.11,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥2.89,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.59,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.41,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.5,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.59,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.29,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥5.6,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.5,¥5381.77
2021-05-06,"Sichuan Red Cedar",¥4.5,¥5381.77
2021-05-12,"Sichuan Red Cedar",¥3.19,¥5387.85
2021-05-12,"Sichuan Red Cedar",¥2.89,¥5387.85
2022-03-15,"Sichuan Red Cedar",¥11.31,¥5437.14
2022-03-15,"Sichuan Red Cedar",¥15.41,¥5437.14
2022-03-15,"Sichuan Red Cedar",¥12.08,¥5437.14
2022-03-15,"Sichuan Red Cedar",¥10.49,¥5437.14
2022-03-16,"Sichuan Red Cedar",¥7.01,¥5477.14
2022-03-16,"Sichuan Red Cedar",¥7.68,¥5477.14
2022-03-16,"Sichuan Red Cedar",¥8.71,¥5477.14
2022-03-16,"Sichuan Red Cedar",¥3.6,¥5477.14
2022-03-16,"Sichuan Red Cedar",¥3.8,¥5477.14
2022-03-16,"Sichuan Red Cedar",¥9.19,¥5477.14
2022-03-19,"Sichuan Red Cedar",¥5.03,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥8.67,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥2.73,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.24,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.82,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.65,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.33,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.33,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.34,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.82,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.96,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.74,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.75,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥10.09,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥7.56,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.03,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.44,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.53,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥2.32,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.24,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥2.53,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.22,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.64,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥6.76,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥6.45,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.64,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥6.35,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.93,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥10.27,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.03,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥5.13,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.82,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥8.88,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥9.47,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥6.14,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥3.74,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥7.97,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.23,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥4.54,¥5727.99
2022-03-19,"Sichuan Red Cedar",¥8.57,¥5727.99
2022-03-20,"Sichuan Red Cedar",¥6.01,¥5769.05
2022-03-20,"Sichuan Red Cedar",¥6.22,¥5769.05
2022-03-20,"Sichuan Red Cedar",¥6.1,¥5769.05
2022-03-20,"Sichuan Red Cedar",¥5.21,¥5769.05
2022-03-20,"Sichuan Red Cedar",¥6.22,¥5769.05
2022-03-20,"Sichuan Red Cedar",¥5.59,¥5769.05
2022-03-20,"Sichuan Red Cedar",¥5.71,¥5769.05
2022-03-21,"Sichuan Red Cedar",¥3.84,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.37,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.6,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥1.92,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.9,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.2,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥6.45,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.84,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.76,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.23,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.38,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.6,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.01,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.84,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.23,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.61,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥2.91,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥8.3,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.84,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.39,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.68,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.84,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥8.51,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.92,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.75,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.15,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.31,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥2.83,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.37,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥2.3,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.07,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.38,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥8.43,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.38,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.45,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥6.81,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥7.07,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.22,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥2.69,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥2.46,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥6.81,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.45,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.9,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.6,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.14,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.84,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥5.29,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥2.46,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥7.51,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.15,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥6.4,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥1.39,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.99,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥4.67,¥6032.77
2022-03-21,"Sichuan Red Cedar",¥3.31,¥6032.77
2022-03-22,"Sichuan Red Cedar",¥4.64,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.56,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥6.2,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥5.35,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥2.71,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥4.1,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥2.79,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥2.63,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.94,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.78,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥2.79,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.86,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.72,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥2.16,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥5.72,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥4.71,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.94,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.94,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥5.34,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥4.1,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥4.34,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥2.71,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥7.15,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥5.27,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥3.43,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥5.64,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥4.02,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥7.66,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥5.56,¥6163.34
2022-03-22,"Sichuan Red Cedar",¥4.79,¥6163.34
2022-03-23,"Sichuan Red Cedar",¥7.56,¥6192.79
2022-03-23,"Sichuan Red Cedar",¥5.41,¥6192.79
2022-03-23,"Sichuan Red Cedar",¥5.8,¥6192.79
2022-03-23,"Sichuan Red Cedar",¥6.55,¥6192.79
2022-03-23,"Sichuan Red Cedar",¥4.13,¥6192.79
2022-03-24,"Sichuan Red Cedar",¥2.1,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥6.89,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.48,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥13.07,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.02,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥2.87,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥9.88,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.42,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥6.42,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥2.1,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.1,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥7.88,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.79,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.94,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥5.27,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥6.49,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥7.11,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.18,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.17,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥7.27,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.72,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.02,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.17,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.79,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥8.12,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.33,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥7.42,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥4.87,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥6.34,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.78,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥6.04,¥6362.75
2022-03-24,"Sichuan Red Cedar",¥3.92,¥6362.75
2022-03-25,"Sichuan Red Cedar",¥8.89,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥3.17,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥7.42,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥4.87,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥3.72,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥3.86,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥4.33,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥2.63,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥2.63,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥4.26,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥12.3,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥2.92,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥8.04,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥3.09,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥9.57,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥3.43,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥8.73,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥4.02,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥3.25,¥6470.65
2022-03-25,"Sichuan Red Cedar",¥6.76,¥6470.65
2022-03-26,"Sichuan Red Cedar",¥2.32,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥2.32,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.41,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.49,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.17,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥9.9,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.56,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.01,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.01,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥2.79,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.25,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.94,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.72,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.49,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.03,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.01,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.55,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.48,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.72,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.34,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.96,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.42,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.33,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.94,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥6.26,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.65,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.23,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥6.42,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.48,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.78,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.72,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.64,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.02,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.25,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.17,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.8,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.18,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.79,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥5.56,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥3.41,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.02,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.18,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.1,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.18,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥2.1,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥2.63,¥6724.17
2022-03-26,"Sichuan Red Cedar",¥4.26,¥6724.17
