ProductsName,Date,TotalSales
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-07,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-07,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-07,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-07,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-11,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-06,¥5.9
"Needle Mushroom (Bag) (3)",2021-06-03,¥25
"Needle Mushroom (Box)",2023-01-20,¥23.6
"Net Lotus Root (1)",2022-01-03,¥83.96
"Net Lotus Root (2)",2023-02-05,¥10.77
"Net Lotus Root (3)",2022-09-18,¥8.14
"Niushou Shengcai",2021-12-22,¥6.55
"Niushou Youcai",2022-02-04,¥18.38
"Panax Notoginseng",2021-05-14,¥12.91
"Paopaojiao (Jingpin)",2020-09-19,¥70.1
"Pepper Mix",2021-02-09,¥27.8
"Pepper Mix",2021-02-09,¥27.8
"Pepper Mix",2021-02-09,¥27.8
"Pepper Mix",2021-02-09,¥27.8
Perilla,2023-02-23,¥6.97
"Ping Mushroom",2022-01-23,¥19.47
"Powcan Mountain Chinese Cabbage ",2022-11-17,¥18.16
"Purple Beicai",2021-02-25,¥6.1
"Purple Beicai",2021-02-25,¥6.1
"Purple Cabbage (1)",2021-10-18,¥15.8
"Purple Cabbage (2)",2022-04-23,¥5.71
"Purple Hot Peppers",2021-12-10,¥7.02
"Purple Screw Pepper",2023-01-18,¥10.59
Qinggengsanhua,2021-10-15,¥64.96
"Radish Leaves",2022-02-19,¥11.96
"Red Bell Pepper (2)",2023-01-18,¥25.11
"Red Bell Pepper (Bag)",2022-02-11,¥6.5
"Red Coral (Leaf)",2022-04-13,¥3.21
"Red Hang Pepper",2020-11-15,¥49.41
"Red Hang Pepper (Bag)",2022-03-16,¥10.8
"Red Hang Pepper (Bag)",2022-03-15,¥10.8
"Red Hang Pepper (Bag)",2022-03-14,¥10.8
"Red Hang Pepper (Bag)",2022-03-14,¥10.8
"Red Hang Pepper (Bag)",2022-03-14,¥10.8
"Red Hang Pepper (Bag)",2022-03-14,¥10.8
"Red Hot Peppers",2022-04-01,¥35.47
"Red Hot Peppers (Bag)",2023-02-20,¥13.8
"Red Line Pepper",2022-07-02,¥6.83
"Red Lotus Root Zone",2023-05-08,¥19.46
"Red Oak Leaf",2022-04-13,¥3.6
"Red Pepper (1)",2021-02-10,¥42.49
"Red Pepper (2)",2022-08-17,¥19.8
"Red Pepper (Bag)",2022-07-10,¥3.9
"Red Pepper (Bag)",2022-07-10,¥3.9
"Red Pepper (Bag)",2022-07-10,¥3.9
"Red Pepper (Bag)",2022-07-10,¥3.9
"Red Pepper (Bag)",2022-07-10,¥3.9
"Round Eggplant",2022-05-07,¥12.64
"Round Eggplant (1)",2022-09-06,¥2.52
"Round Eggplant (2)",2021-02-07,¥26.54
"Shanghai Green (Bag)",2022-12-07,¥5.8
Shanghaiqing,2020-09-22,¥71.98
"Shuanggou Cabbage",2021-11-08,¥6.34
"Sichuan Red Cedar",2021-03-05,¥99.5
Siguajian,2022-03-04,¥17.51
"Sophora Japonica",2022-05-09,¥12.81
Spinach,2021-10-15,¥158.4
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-29,¥6.8
"Spinach (Bag)",2023-06-28,¥6.8
"Spinach (Bag)",2023-06-28,¥6.8
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-28,¥6.8
"Spinach (Bag)",2023-06-28,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-27,¥6.8
"Spinach (Bag)",2023-06-30,¥6.8
"Spinach (Bag)",2023-06-28,¥6.8
"Suizhou Bubble Green",2022-11-24,¥18.47
"Sweet Chinese Cabbage",2022-10-05,¥30.13
"Tea Tree Mushroom (Bag)",2022-12-20,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-25,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-23,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-23,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-18,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-24,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-24,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-25,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-27,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-07,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-08,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-10,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-11,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-14,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-14,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-15,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-15,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-18,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-18,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-21,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-21,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-21,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-22,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-24,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-10,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-27,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-29,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-29,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-11,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-03,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-07,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-08,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-09,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-09,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-09,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-11,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-15,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-16,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-17,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-18,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-20,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-27,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-27,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-29,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-30,¥9.9
"Tea Tree Mushroom (Bag)",2023-02-01,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-10,¥9.9
"Tea Tree Mushroom (Bag)",2023-01-15,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-11,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-11,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-11,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-13,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-14,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-14,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-15,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-15,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-15,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-17,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-17,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-17,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-18,¥9.9
"Tea Tree Mushroom (Bag)",2022-12-18,¥9.9
"Tea Tree Mushroom (Bag)",2022-11-21,¥9.9
"The Agaricus Bisporus",2021-02-10,¥29.61
"The Crab Flavor Mushroom (1)",2021-10-20,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-25,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-06,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-06,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-06,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-05,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-05,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-04,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-03,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-03,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-03,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-07,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-06,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-06,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-06,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-11,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-05,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-05,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-05,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-19,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-04,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-05,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-03,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-31,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-10,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-10,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-10,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-10,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-10,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-02,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-12,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-12,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-12,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-13,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-13,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-13,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-14,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-14,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-15,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-15,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-15,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-16,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-17,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-19,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-19,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-25,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-21,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-21,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-23,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-23,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-23,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-23,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-24,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-26,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-02,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-02,¥3.9
"The Crab Flavor Mushroom (1)",2021-11-01,¥3.9
"The Crab Flavor Mushroom (1)",2021-10-31,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-10,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-24,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-23,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-23,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-07,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-22,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-22,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-21,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-20,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-19,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-19,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-19,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-18,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-11,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-11,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-11,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-10,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-09,¥3.9
"The Crab Flavor Mushroom (1)",2022-03-09,¥3.9
"The Crab Flavor Mushroom (2)",2020-12-09,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-09,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-08,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-26,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-26,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-28,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-28,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-28,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-30,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-08,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-08,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-08,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-08,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-27,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-14,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-15,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-15,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-14,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-13,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-13,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-12,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-12,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-12,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-25,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-28,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-24,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-24,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-24,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-12,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-26,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-20,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-20,¥4.9
"The Crab Flavor Mushroom (2)",2021-01-19,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-10,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-30,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-30,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-09,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-27,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-27,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-26,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-26,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-26,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-26,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-30,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-23,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-19,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-19,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-17,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-16,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-16,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-16,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-16,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-15,¥4.9
"The Crab Flavor Mushroom (2)",2020-12-26,¥4.9
"The Crab Flavor Mushroom (Bag)",2020-12-19,¥100
"The Crab Flavor Mushroom (Box)",2022-01-22,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-22,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-22,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-22,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-24,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-24,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-25,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-25,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-25,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-26,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-26,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-26,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-26,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-01,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-04,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-04,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-04,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-04,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-04,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-09,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-10,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-10,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-10,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-11,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-12,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-13,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-13,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-13,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-13,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-14,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-14,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-15,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-15,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-16,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-17,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-17,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-23,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-25,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-25,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-26,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-26,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-27,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-27,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-27,¥2.9
"The Crab Flavor Mushroom (Box)",2022-03-01,¥2.9
"The Crab Flavor Mushroom (Box)",2022-03-01,¥2.9
"The Crab Flavor Mushroom (Box)",2022-03-01,¥2.9
"The Crab Flavor Mushroom (Box)",2022-03-01,¥2.9
"The Crab Flavor Mushroom (Box)",2022-03-02,¥2.9
"The Crab Flavor Mushroom (Box)",2022-03-02,¥2.9
"The Crab Flavor Mushroom (Box)",2022-02-08,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-13,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-14,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-15,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-17,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-18,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-19,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-20,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-20,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-20,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-21,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-21,¥2.9
"The Crab Flavor Mushroom (Box)",2022-01-22,¥2.9
"The Dandelion",2022-02-26,¥11.71
"The Fungus Mushroom Hot Pot Package (Bag)",2023-01-16,¥15.8
"The Fungus Mushroom Hot Pot Package (Bag)",2023-01-16,¥15.8
"The Fungus Mushroom Hot Pot Package (Bag)",2023-01-16,¥15.8
"The Local Yellow Youcai",2022-09-17,¥9.55
"The Pork Stomach Mushroom (Box)",2022-01-02,¥12.8
"The Pork Stomach Mushroom (Box)",2021-12-30,¥12.8
"The Pork Stomach Mushroom (Box)",2021-12-29,¥12.8
"The Pork Stomach Mushroom (Box)",2022-01-11,¥12.8
"The Pork Stomach Mushroom (Box)",2022-01-09,¥12.8
"The Red Bell Pepper (1)",2021-02-10,¥21.31
"The Steak Mushrooms",2021-10-31,¥10.31
"The Steak Mushrooms (Box)",2021-12-30,¥9.9
"The Steak Mushrooms (Box)",2021-12-31,¥9.9
"The Steak Mushrooms (Box)",2022-02-20,¥9.9
"The Steak Mushrooms (Box)",2022-03-05,¥9.9
"The Steak Mushrooms (Box)",2022-03-05,¥9.9
"The Steak Mushrooms (Box)",2022-03-08,¥9.9
"The Steak Mushrooms (Box)",2022-03-05,¥9.9
"The Steak Mushrooms (Box)",2022-03-16,¥9.9
"The Steak Mushrooms (Box)",2022-03-18,¥9.9
"The Steak Mushrooms (Box)",2022-04-12,¥9.9
"The Steak Mushrooms (Box)",2022-04-17,¥9.9
"The Steak Mushrooms (Box)",2022-05-09,¥9.9
"The Steak Mushrooms (Box)",2022-07-10,¥9.9
"The Steak Mushrooms (Box)",2023-02-04,¥9.9
"The Steak Mushrooms (Box)",2023-02-11,¥9.9
"The Steak Mushrooms (Box)",2022-04-16,¥9.9
"The White Mushroom (1)",2021-05-19,¥4.9
"The White Mushroom (1)",2021-05-20,¥4.9
"The White Mushroom (1)",2021-05-20,¥4.9
"The White Mushroom (1)",2021-05-20,¥4.9
"The White Mushroom (1)",2021-05-20,¥4.9
"The White Mushroom (1)",2021-05-21,¥4.9
"The White Mushroom (1)",2021-05-22,¥4.9
"The White Mushroom (1)",2021-05-22,¥4.9
"The White Mushroom (1)",2021-05-22,¥4.9
"The White Mushroom (1)",2021-05-23,¥4.9
"The White Mushroom (1)",2021-05-23,¥4.9
"The White Mushroom (1)",2021-05-23,¥4.9
"The White Mushroom (1)",2021-05-23,¥4.9
"The White Mushroom (1)",2021-05-24,¥4.9
"The White Mushroom (1)",2021-07-11,¥4.9
"The White Mushroom (1)",2021-05-21,¥4.9
"The White Mushroom (1)",2021-05-23,¥4.9
"The White Mushroom (1)",2021-07-11,¥4.9
"The White Mushroom (1)",2021-07-11,¥4.9
"The White Mushroom (1)",2021-05-26,¥4.9
"The White Mushroom (1)",2021-05-24,¥4.9
"The White Mushroom (1)",2021-07-11,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (2)",2020-09-04,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-05,¥4.9
"The White Mushroom (2)",2020-09-06,¥4.9
"The White Mushroom (2)",2020-09-06,¥4.9
"The White Mushroom (2)",2020-09-06,¥4.9
"The White Mushroom (2)",2020-09-06,¥4.9
"The White Mushroom (2)",2020-09-06,¥4.9
"The White Mushroom (2)",2020-09-06,¥4.9
